timestamp, x1, x2, x3, closestValue, bestX, usedXrad,timestampsec
1.64873432108816E+018,0.3797075653,0.6126274872,0.449327774,0.3797075653,0.3797075653,0.555206935372122,91.896263424
1.64873432126034E+018,0.3795778656,0.5824684143,0.4490605927,0.3795778656,0.3795778656,0.555300591970728,92.06844928
1.64873432143319E+018,0.3795143127,0.5824346924,0.4490294647,0.3795143127,0.3795143127,0.555346479765171,92.241298944
1.64873432157149E+018,0.3794403839,0.5823192596,0.4489918518,0.3794403839,0.3794403839,0.55539985609633,92.379593472
1.64873432174312E+018,0.3793729401,0.5823568726,0.4489970398,0.3793729401,0.3793729401,0.555448547196383,92.551230464
1.64873432191463E+018,0.3792886353,0.448928299,0.5821869659,0.3792886353,0.3792886353,0.555509406969493,92.72273408
1.64873432208544E+018,0.3792613983,0.4490424347,0.5823166656,0.3792613983,0.3792613983,0.555529068421696,92.893544192
1.64873432225701E+018,0.3791978455,0.4490852356,0.5823023987,0.3791978455,0.3791978455,0.55557494313283,93.065114624
1.64873432242856E+018,0.3791719055,0.4492408752,0.6127312469,0.3791719055,0.3791719055,0.555593666812776,93.23666944
1.64873432260012E+018,0.3790422058,0.4491345215,0.5822466278,0.3790422058,0.3790422058,0.555687278466761,93.408229888
1.64873432277214E+018,0.3789851379,0.4491669464,0.6127792358,0.3789851379,0.3789851379,0.555728464170234,93.580243456
1.64873432294439E+018,0.3788839722,0.4492071533,0.612709198,0.3788839722,0.3788839722,0.555801469923957,93.752498176
1.64873432311609E+018,0.3788294983,0.4493057251,0.6128363037,0.3788294983,0.3788294983,0.555840778016685,93.924192768
1.64873432328792E+018,0.3786946106,0.4492784882,0.6128531647,0.3786946106,0.3786946106,0.555938104042621,94.096024064
1.64873432345953E+018,0.3784922791,0.4490307617,0.5817706299,0.3784922791,0.3784922791,0.556084070978622,94.267641088
1.64873432363163E+018,0.378502655,0.4493251801,0.6129050446,0.378502655,0.378502655,0.556076586192511,94.439738624
1.64873432380464E+018,0.3783236694,0.4491760254,0.6128713226,0.3783236694,0.3783236694,0.556205689948807,94.612750336
1.64873432397801E+018,0.3781939697,0.4491954803,0.6129517365,0.3781939697,0.3781939697,0.556299230440386,94.786113024
1.64873432415077E+018,0.3781407928,0.4493083191,0.6129556274,0.3781407928,0.3781407928,0.556337578913606,94.958873344
1.64873432432344E+018,0.3780331421,0.4493783569,0.6129984283,0.3780331421,0.3780331421,0.556415205519473,95.131549184
1.64873432446167E+018,0.3779851532,0.4495326996,0.7427033234,0.3779851532,0.3779851532,0.556449807760006,95.269774592
1.64873432463313E+018,0.3779151154,0.4497026062,0.743321991,0.3779151154,0.3779151154,0.55650030561516,95.4412416
1.64873432480481E+018,0.3778606415,0.4499192047,0.7435269165,0.3778606415,0.3778606415,0.556539579571458,95.612920064
1.64873432497597E+018,0.3776855469,0.4498491669,0.7439717865,0.3776855469,0.3776855469,0.556665804233363,95.784073472
1.64873432514745E+018,0.3777452087,0.4502629089,0.7439432526,0.3777452087,0.3777452087,0.556622796621471,95.955554816
1.64873432531938E+018,0.377644043,0.4503044128,0.7447227478,0.377644043,0.377644043,0.556695721242567,96.127489792
1.64873432549137E+018,0.377633667,0.4505793762,0.7445593262,0.377633667,0.377633667,0.556703200338824,96.299475456
1.64873432566281E+018,0.3775130463,0.4506092072,0.7449588013,0.3775130463,0.3775130463,0.556790139507288,96.470919424
1.64873432583423E+018,0.3773768616,0.4505690002,0.7451364899,0.3773768616,0.3773768616,0.556888285352438,96.642340608
1.64873432600619E+018,0.3773781586,0.4508932495,0.7452259827,0.3773781586,0.3773781586,0.556887350684613,96.814300928
1.64873432617737E+018,0.3772549438,0.7451857758,0.4508361816,0.3772549438,0.3772549438,0.556976139126683,96.985473536
1.64873432634884E+018,0.3771576691,0.7453958893,0.4508245087,0.3771576691,0.3771576691,0.557046228227894,97.156946688
1.64873432652033E+018,0.3770111084,0.7456202698,0.4507622528,0.3770111084,0.3770111084,0.557151817695323,97.32844032
1.64873432669181E+018,0.3768360138,0.7461688995,0.4505962372,0.3768360138,0.3768360138,0.557277946164985,97.499913984
1.64873432686369E+018,0.3767984009,0.7463323212,1.0986978912,0.3767984009,0.3767984009,0.557305037832047,97.67179264
1.64873432703603E+018,0.3767102051,0.745958786,1.0996641541,0.3767102051,0.3767102051,0.557368559557857,97.844133888
1.64873432720855E+018,0.3765869904,0.7461663055,1.1011012268,0.3765869904,0.3765869904,0.557457294708998,98.016653824
1.64873432738152E+018,0.3765195465,0.7461092377,1.102322998,0.3765195465,0.3765195465,0.557505861417671,98.189624832
1.64873432755439E+018,0.3764157867,0.7461637115,1.1039987183,0.3764157867,0.3764157867,0.557580573654898,98.362500352
1.64873432769283E+018,0.3762549591,0.7461299896,1.190422821,0.3762549591,0.3762549591,0.557696363801292,98.500935168
1.64873432786474E+018,0.3762445831,0.7460651398,1.1923281097,0.3762445831,0.3762445831,0.557703833577631,98.67284224
1.64873432803614E+018,0.3760370636,0.7464918518,1.1940920258,0.3760370636,0.3760370636,0.557853214127149,98.844247552
1.6487343282074E+018,0.3761395264,0.7460093689,1.1959246826,0.3761395264,0.3761395264,0.557779460926822,99.015508992
1.64873432838002E+018,0.3761187744,0.7457006836,1.1977275085,0.3761187744,0.3761187744,0.557794398861148,99.188123392
1.64873432855165E+018,0.3760124207,0.7461260986,1.2000244904,0.3760124207,0.3760124207,0.557870951188735,99.359761664
1.64873432872441E+018,0.3761200714,0.7453725433,1.2014343262,0.3761200714,0.3761200714,0.55779346524841,99.532516352
1.64873432889681E+018,0.3759916687,0.7455593109,0.6855316925,0.3759916687,0.3759916687,0.557885887417742,99.704912128
1.64873432906804E+018,0.3760578156,0.745522995,0.6842035675,0.3760578156,0.3760578156,0.557838277289103,99.876146176
1.64873432923977E+018,0.3759605408,0.7453530884,0.6837392426,0.3759605408,0.3759605408,0.557908291167252,100.047880192
1.64873432941262E+018,0.3760422516,0.7450236511,0.6822606659,0.3760422516,0.3760422516,0.557849479943739,100.220724224
1.64873432958486E+018,0.3761408234,0.7447681427,0.6808093262,0.3761408234,0.3761408234,0.557778527296682,100.392969728
1.64873432975788E+018,0.3761343384,0.7449549103,0.6802127075,0.3761343384,0.3761343384,0.557783195436506,100.565989376
1.64873432993039E+018,0.3761589813,0.7446656799,0.5942490387,0.3761589813,0.3761589813,0.55776545643251,100.738497792
1.64873433010284E+018,0.3761265564,0.7443725586,0.5934877014,0.3761265564,0.3761265564,0.557788797168404,100.910946048
1.64873433027532E+018,0.3761369324,0.5927133942,0.7440820313,0.3761369324,0.3761369324,0.557781328183839,101.0834304
1.64873433041348E+018,0.3759722137,0.593227005,0.7445774841,0.3759722137,0.3759722137,0.557899889879579,101.221584384
1.64873433058433E+018,0.3754819489,0.5948223114,0.7451792908,0.3754819489,0.3754819489,0.558252670276451,101.39244032
1.64873433075501E+018,0.3756583405,0.592796402,0.7444944763,0.3756583405,0.3756583405,0.558125761869094,101.563114496
1.64873433092675E+018,0.3755195618,0.5926381683,0.7444088745,0.3755195618,0.3755195618,0.558225610622664,101.734856192
1.64873433109843E+018,0.3755623627,0.5911699677,0.7443673706,0.3755623627,0.3755623627,0.558194817480445,101.906535168
1.64873433127049E+018,0.3756194305,0.5898418427,0.7440379333,0.3756194305,0.3756194305,0.558153758163282,102.078601728
1.64873433144254E+018,0.3755169678,0.5889923096,0.7440327454,0.3755169678,0.3755169678,0.558227476840007,102.250650624
1.64873433161418E+018,0.3753444672,0.5885176086,0.7438083649,0.3753444672,0.3753444672,0.558351570242985,102.42228992
1.64873433178477E+018,0.3753898621,0.5865306091,0.7432636261,0.3753898621,0.3753898621,0.558318915945472,102.592877824
1.64873433195661E+018,0.3752653503,0.585249176,1.0771716309,0.3752653503,0.3752653503,0.558408478888121,102.764716288
1.64873433212864E+018,0.3749099731,0.5837874603,1.0786320496,0.3749099731,0.3749099731,0.558664051169105,102.93674496
1.64873433230082E+018,0.3747556305,0.5814826965,1.080227356,0.3747556305,0.3747556305,0.558775022426045,103.108924416
1.64873433247297E+018,0.3744430542,0.5562625885,1.0820223999,0.3744430542,0.3744430542,0.558999715447483,103.281074176
1.64873433264605E+018,0.3743341064,0.5577022552,1.0843647766,0.3743341064,0.3743341064,0.559078016878092,103.454158336
1.64873433281935E+018,0.3743211365,0.5611081696,1.0866825104,0.3743211365,0.3743211365,0.55908733791123,103.627460096
1.64873433299203E+018,0.3741680908,0.5604039001,1.0883647156,0.3741680908,0.3741680908,0.559197318524231,103.800136192
1.64873433316417E+018,0.374085083,0.5596827698,1.0911338043,0.374085083,0.374085083,0.559256962667716,103.972273152
1.64873433330199E+018,0.3741110229,0.561363678,0.833188324,0.3741110229,0.3741110229,0.55923832437817,104.110092288
1.64873433347317E+018,0.3739372253,0.5599486542,0.8377394867,0.3739372253,0.3739372253,0.559363192808558,104.281280768
1.64873433364532E+018,0.3738801575,0.5602975464,0.8382440186,0.3738801575,0.3738801575,0.559404190076216,104.453431296
1.64873433381677E+018,0.3735442352,0.3043235016,0.8390637207,0.3043235016,0.3043235016,0.607818387842457,104.624875008
1.64873433398846E+018,0.375397644,0.3043235016,0.8342298126,0.3043235016,0.3043235016,0.607818387842457,104.796568576
1.6487343341599E+018,0.3751304626,0.3043235016,1.3031253815,0.3043235016,0.3043235016,0.607818387842457,104.968010752
1.64873433433164E+018,0.3746661377,0.3043235016,0.8378237915,0.3043235016,0.3043235016,0.607818387842457,105.1397504
1.6487343345024E+018,0.3749216461,0.3043235016,0.8385150909,0.3043235016,0.3043235016,0.607818387842457,105.310508288
1.64873433467462E+018,0.3751576996,0.3043235016,1.3094702911,0.3043235016,0.3043235016,0.607818387842457,105.482730496
1.64873433484591E+018,0.3757231903,0.3043235016,1.3101862335,0.3043235016,0.3043235016,0.607818387842457,105.654015488
1.64873433501785E+018,0.3764585876,0.3043235016,1.3105883026,0.3043235016,0.3043235016,0.607818387842457,105.825961728
1.64873433519034E+018,0.3785506439,0.3043235016,1.3077349091,0.3043235016,0.3043235016,0.607818387842457,105.998442752
1.64873433536275E+018,0.3784507751,0.3043235016,1.3097763824,0.3043235016,0.3043235016,0.607818387842457,106.170852352
1.64873433553454E+018,0.3776064301,0.3043235016,1.3131706238,0.3043235016,0.3043235016,0.607818387842457,106.34264576
1.64873433570765E+018,0.3773716736,0.3043235016,1.3150798035,0.3043235016,0.3043235016,0.607818387842457,106.515760128
1.64873433588045E+018,0.3770967102,0.3043235016,1.2326180267,0.3043235016,0.3043235016,0.607818387842457,106.688560128
1.64873433605386E+018,0.3770824432,0.3043235016,1.2333300781,0.3043235016,0.3043235016,0.607818387842457,106.861963776
1.64873433619222E+018,0.3767828369,0.3043235016,1.2350550842,0.3043235016,0.3043235016,0.607818387842457,107.000329216
1.64873433636391E+018,0.3769177246,0.3043235016,1.2359396362,0.3043235016,0.3043235016,0.607818387842457,107.172017152
1.64873433653595E+018,0.3767893219,0.3043235016,1.2369927979,0.3043235016,0.3043235016,0.607818387842457,107.344056064
1.64873433670812E+018,0.3770072174,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,107.516231424
1.64873433687956E+018,0.3775856781,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,107.68766464
1.64873433705127E+018,0.3781278229,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,107.85938176
1.6487343372234E+018,0.378956604,0.3043235016,0.6049090576,0.3043235016,0.3043235016,0.607818387842457,108.031504128
1.64873433739564E+018,0.3794909668,0.3043235016,0.6054174805,0.3043235016,0.3043235016,0.607818387842457,108.203744256
1.64873433756755E+018,0.3792302704,0.3043235016,0.6049920654,0.3043235016,0.3043235016,0.607818387842457,108.37565696
1.64873433773922E+018,0.3787698364,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,108.547328768
1.64873433791058E+018,0.3786855316,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,108.718690816
1.64873433808236E+018,0.3786362457,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,108.890463232
1.64873433825426E+018,0.3778087616,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,109.062362368
1.64873433842707E+018,0.3768437958,0.3043235016,0.4016436768,0.3043235016,0.3043235016,0.607818387842457,109.235174144
1.64873433859977E+018,0.3760007477,0.3043235016,0.6003708649,0.3043235016,0.3043235016,0.607818387842457,109.407880704
1.64873433877281E+018,0.3755740356,0.3043235016,0.6000673676,0.3043235016,0.3043235016,0.607818387842457,109.580915968
1.64873433894549E+018,0.3752186584,0.599878006,0.599878006,0.3752186584,0.3752186584,0.558442062389947,109.753596672
1.64873433908349E+018,0.3751576996,0.5999817657,0.5999817657,0.3751576996,0.3751576996,0.558485905346426,109.891593728
1.64873433925498E+018,0.3750604248,0.6000012207,0.6000012207,0.3750604248,0.3750604248,0.558555862621962,110.063091712
1.64873433942654E+018,0.3750643158,0.5798783112,0.5798783112,0.3750643158,0.3750643158,0.558553064442623,110.234647808
1.64873433959744E+018,0.374994278,0.5800430298,0.5800430298,0.374994278,0.374994278,0.55860343002961,110.405549568
1.64873433976928E+018,0.374973526,0.6002307892,0.6002307892,0.374973526,0.374973526,0.558618352600193,110.5773824
1.64873433994144E+018,0.374965744,0.6002541351,0.6002541351,0.374965744,0.374965744,0.558623948492397,110.749548544
1.64873434011284E+018,0.374964447,0.600330658,0.600330658,0.374964447,0.374964447,0.558624881137291,110.92094976
1.64873434028447E+018,0.374992981,0.6003643799,0.6003643799,0.374992981,0.374992981,0.558604362698426,111.092579072
1.64873434045621E+018,0.3750020599,0.6004006958,0.6004006958,0.3750020599,0.3750020599,0.558597834065787,111.264312064
1.64873434062878E+018,0.3750500488,0.6003721619,0.6003721619,0.3750500488,0.3750500488,0.558563324385688,111.436883968
1.64873434080061E+018,0.3750461578,0.6002826691,0.6002826691,0.3750461578,0.3750461578,0.558566122529144,111.608720128
1.64873434097249E+018,0.3750007629,0.6001905823,0.6001905823,0.3750007629,0.3750007629,0.558598766741127,111.780593152
1.64873434114437E+018,0.3748827362,0.6001931763,0.6001931763,0.3748827362,0.3748827362,0.558683635429792,111.952478464
1.64873434131762E+018,0.3747647095,0.6001270294,0.7353791809,0.3747647095,0.3747647095,0.558768495114356,112.12572416
1.64873434148967E+018,0.3746570587,0.6002061462,0.7350406647,0.3746570587,0.3746570587,0.558845886808435,112.297772544
1.64873434166251E+018,0.3744988251,0.6002398682,0.7349926758,0.3744988251,0.3744988251,0.558959629601916,112.470618624
1.64873434183501E+018,0.3743963623,0.6003708649,0.7352585602,0.3743963623,0.3743963623,0.559033274132545,112.643116032
1.64873434197401E+018,0.3743911743,0.5999869537,0.7354375458,0.3743911743,0.3743911743,0.559037002796338,112.78212096
1.64873434214674E+018,0.3744145203,0.7359226227,0.5998300171,0.3744145203,0.3744145203,0.55902022367228,112.954850048
1.64873434231801E+018,0.3743496704,0.7353013611,0.5997859192,0.3743496704,0.3743496704,0.559066831408576,113.126116864
1.64873434249E+018,0.3743120575,0.7361340332,0.5996691895,0.3743120575,0.3743120575,0.559093862620045,113.298105344
1.6487343426613E+018,0.3742329407,0.7357215881,0.5996536255,0.3742329407,0.3742329407,0.559150718398292,113.469403392
1.64873434283229E+018,0.3742134857,0.7363519287,0.5994007111,0.3742134857,0.3742134857,0.559164698743015,113.640401408
1.64873434300401E+018,0.374101944,0.7365361023,0.5995070648,0.374101944,0.374101944,0.559244847782273,113.812118528
1.64873434317598E+018,0.3740345001,0.7374958801,0.5993254852,0.3740345001,0.3740345001,0.559293306149829,113.984085248
1.64873434334743E+018,0.3739916992,0.7377487946,0.5993371582,0.3739916992,0.3739916992,0.559324057024427,114.155536896
1.64873434351941E+018,0.3738996124,0.7385023499,0.5995109558,0.3738996124,0.3738996124,0.559390213994273,114.327515648
1.64873434369095E+018,0.3737413788,0.7396372223,0.6008377838,0.3737413788,0.3737413788,0.559503879328883,114.499053568
1.64873434386278E+018,0.3737037659,0.7400029755,0.6012216949,0.3737037659,0.3737037659,0.559530895754234,114.670883072
1.6487343440343E+018,0.3736804199,0.7406034851,0.6009713745,0.3736804199,0.3736804199,0.559547664154722,114.8424064
1.64873434420659E+018,0.3735623932,0.7416151428,0.6019000244,0.3735623932,0.3735623932,0.559632432128254,115.014692864
1.64873434437845E+018,0.3735260773,0.7429445648,0.6033163452,0.3735260773,0.3735260773,0.559658512765118,115.186558208
1.64873434455161E+018,0.3734793854,0.743765564,0.4016436768,0.3734793854,0.3734793854,0.559692043780781,115.359719168
1.6487343447249E+018,0.3734288025,0.7447875977,0.4016436768,0.3734288025,0.3734288025,0.559728367463975,115.533009664
1.64873434486395E+018,0.3733678436,0.7458926392,1.0609241486,0.3733678436,0.3733678436,0.559772139977002,115.672055552
1.64873434503567E+018,0.3733250427,0.7460962677,0.9780408478,0.3733250427,0.3733250427,0.559802872412909,115.843774976
1.64873434520699E+018,0.3733211517,0.7460443878,0.9796244812,0.3733211517,0.3733211517,0.559805666218549,116.01510144
1.64873434537842E+018,0.3732926178,0.7466345215,0.9525029755,0.3732926178,0.3732926178,0.559826153755856,116.186522624
1.64873434555041E+018,0.3732822418,0.7471546173,0.9535535431,0.3732822418,0.3732822418,0.559833603665094,116.358516736
1.6487343457221E+018,0.3732744598,0.7470975494,0.9547143555,0.3732744598,0.3732744598,0.55983919105137,116.530210816
1.6487343458935E+018,0.3732588959,0.7473569489,0.9558336639,0.3732588959,0.3732588959,0.559850365634731,116.701605376
1.64873434606504E+018,0.3732744598,0.7475942993,0.957600174,0.3732744598,0.3732744598,0.55983919105137,116.873142784
1.64873434623833E+018,0.3732563019,0.7474697876,1.5997408295,0.3732563019,0.3732563019,0.55985222806204,117.046441728
1.64873434641021E+018,0.3733613586,1.6020378113,0.7478238678,0.3733613586,0.3733613586,0.559776796493653,117.218317568
1.64873434658194E+018,0.3735727692,1.6051882172,0.7483154297,0.3735727692,0.3735727692,0.559624980340669,117.390042624
1.648734346754E+018,0.373650589,1.6083995819,0.7476020813,0.373650589,0.373650589,0.55956908985986,117.562108672
1.6487343469258E+018,0.373638916,1.6073671722,0.748621521,0.373638916,0.373638916,0.559577473703005,117.733910016
1.64873434709714E+018,0.3736843109,1.6090662384,0.7488433075,0.3736843109,0.3736843109,0.559544869445766,117.905244672
1.64873434726895E+018,0.3737258148,1.6098574066,0.7488627625,0.3737258148,0.3737258148,0.559515058679976,118.077057792
1.64873434744166E+018,0.3737413788,1.6106887817,0.8921303558,0.3737413788,0.3737413788,0.559503879328883,118.249764608
1.64873434761424E+018,0.3740267181,1.6102153778,0.7483361816,0.3740267181,0.3740267181,0.559298897319058,118.42235136
1.64873434775206E+018,0.3741966248,1.609678421,0.7491973877,0.3741966248,0.3741966248,0.55917681477205,118.5601664
1.64873434792381E+018,0.3740500641,0.8076193237,1.6082530212,0.3740500641,0.3740500641,0.559282123693958,118.731915264
1.64873434809541E+018,0.3739735413,0.892498703,1.6081739044,0.3739735413,0.3739735413,0.559337102450985,118.903512064
1.64873434826722E+018,0.3739683533,0.892036972,0.5871207428,0.3739683533,0.3739683533,0.559340829697106,119.075327744
1.64873434843937E+018,0.3741149139,0.8082237244,0.5879923248,0.3741149139,0.3741149139,0.559235528586454,119.247479552
1.64873434861095E+018,0.3741641998,0.8918579865,0.5877445984,0.3741641998,0.3741641998,0.559200114449668,119.419055616
1.64873434878276E+018,0.3743989563,0.3043235016,0.8903638458,0.3043235016,0.3043235016,0.607818387842457,119.590864128
1.64873434895439E+018,0.3750695038,0.3043235016,0.5895046234,0.3043235016,0.3043235016,0.607818387842457,119.762493952
1.64873434912602E+018,0.3768658447,0.5818056488,1.3214104462,0.3768658447,0.3768658447,0.557256459034858,119.934129664
1.64873434929759E+018,0.3768321228,0.580847168,1.3203300476,0.3768321228,0.3768321228,0.557280748801106,120.105701888
1.64873434946976E+018,0.3767841339,0.5807213593,1.3205479431,0.3767841339,0.3767841339,0.557315313769642,120.277862912
1.6487343496418E+018,0.376751709,0.5798588562,1.3193832397,0.376751709,0.376751709,0.557338667611767,120.44990464
1.64873434981328E+018,0.3766557312,0.5789340973,0.9844570923,0.3766557312,0.3766557312,0.557407791069309,120.62139136
1.64873434998508E+018,0.3765882874,0.5782804108,0.9938304901,0.3765882874,0.3765882874,0.557456360703623,120.793183488
1.64873435015855E+018,0.3761511993,0.579967804,0.995213089,0.3761511993,0.3761511993,0.557771058288394,120.96666112
1.64873435033042E+018,0.3761174774,0.5797434235,0.9963609314,0.3761174774,0.3761174774,0.557795332472799,121.13852672
1.64873435050294E+018,0.3758152771,0.5801338196,0.9941417694,0.3758152771,0.3758152771,0.558012833835525,121.311049472
1.64873435067537E+018,0.3748580933,0.5800806427,0.5502224731,0.3748580933,0.3748580933,0.558701354102766,121.483478016
1.64873435081365E+018,0.3728438568,0.580832901,1.2319734192,0.3728438568,0.3728438568,0.56014829805473,121.621754368
1.64873435098566E+018,0.3682174683,1.1486206055,1.0360062408,0.3682174683,0.3682174683,0.563461780677283,121.793762816
1.64873435115727E+018,0.3675196838,1.1509526062,1.0352838135,0.3675196838,0.3675196838,0.563960344138366,121.965373952
1.64873435132887E+018,0.3663562775,0.5594376373,1.034152832,0.3663562775,0.3663562775,0.564790893317037,122.13698048
1.64873435149874E+018,0.3664042664,0.5582197571,1.1529850006,0.3664042664,0.3664042664,0.564756651581993,122.30684672
1.64873435166934E+018,0.3664250183,0.5568760681,1.6977017212,0.3664250183,0.3664250183,0.564741843925531,122.477448704
1.6487343518415E+018,0.3664224243,0.555158844,1.6995914459,0.3664224243,0.3664224243,0.564743694906703,122.649606656
1.64873435201401E+018,0.366550827,0.5536919403,1.1574038696,0.366550827,0.366550827,0.564652066341376,122.822117376
1.64873435218535E+018,0.3665196991,1.1590977478,0.6369137573,0.3665196991,0.3665196991,0.564674280284281,122.993459968
1.64873435235753E+018,0.3665067291,1.1604077148,1.1604077148,0.3665067291,0.3665067291,0.564683535939045,123.165641728
1.64873435252877E+018,0.3664211273,1.1613233948,1.1613233948,0.3664211273,0.3664211273,0.564744620395661,123.336881664
1.64873435270061E+018,0.3664302063,1.1617578888,1.1617578888,0.3664302063,0.3664302063,0.564738141950162,123.508719872
1.648734352872E+018,0.3663783264,1.1635931396,1.1635931396,0.3663783264,0.3663783264,0.56477516085104,123.680109824
1.64873435304351E+018,0.3662421417,1.081971817,1.082879715,0.3662421417,0.3662421417,0.564872327176978,123.85161216
1.64873435321561E+018,0.366107254,1.0834335327,1.0834335327,0.366107254,0.366107254,0.564968556312173,124.023716864
1.6487343533883E+018,0.3659697723,1.0849912262,1.0849912262,0.3659697723,0.3659697723,0.565066623932681,124.196403712
1.6487343535623E+018,0.3657881927,1.0862117004,1.0862117004,0.3657881927,0.3657881927,0.565196128514603,124.370408448
1.64873435373513E+018,0.3656234741,1.0876552582,1.0876552582,0.3656234741,0.3656234741,0.56531358924564,124.543237888
1.64873435387399E+018,0.3652667999,1.0889003754,1.0889003754,0.3652667999,0.3652667999,0.565567873414576,124.68210176
1.64873435404511E+018,0.3650203705,1.0899729919,1.0899729919,0.3650203705,0.3650203705,0.565743512691881,124.853214208
1.64873435421992E+018,0.3647454071,1.0912181091,1.0912181091,0.3647454071,0.3647454071,0.565939442964323,125.028030208
1.64873435439042E+018,0.3644782257,1.0923776245,1.0923776245,0.3644782257,0.3644782257,0.566129781317745,125.198528
1.64873435456148E+018,0.3641954803,1.0931519318,1.2872293854,0.3641954803,0.3641954803,0.566331157229319,125.369583872
1.6487343547333E+018,0.363886795,1.0949365997,1.2857326508,0.363886795,0.363886795,0.566550949098404,125.541403136
1.64873435490607E+018,0.3635949707,1.2870698547,0.6094965363,0.3635949707,0.3635949707,0.566758679002314,125.714174464
1.64873435507886E+018,0.3631643677,1.2874758148,1.7087041473,0.3631643677,0.3631643677,0.567065095753501,125.886970368
1.64873435525054E+018,0.3628673553,1.2871087646,0.6092306519,0.3628673553,0.3628673553,0.567276379876085,126.058650624
1.64873435542253E+018,0.3626857758,0.6088052368,1.7110089111,0.3626857758,0.3626857758,0.567405521102595,126.23063552
1.64873435559502E+018,0.3622707367,0.5887640381,1.7130490875,0.3622707367,0.3622707367,0.567700621411892,126.4031232
1.64873435576719E+018,0.3618855286,0.5878250122,1.7140750122,0.3618855286,0.3618855286,0.567974411993445,126.575296768
1.64873435594018E+018,0.3615522003,0.5868496704,1.7154005432,0.3615522003,0.3615522003,0.568211251296629,126.748291328
1.64873435611295E+018,0.361253891,0.5859352875,1.7163032532,0.361253891,0.361253891,0.568423147882803,126.921058816
1.64873435628687E+018,0.3607804871,0.5851687622,1.7170153046,0.3607804871,0.3607804871,0.568759300851749,127.094974976
1.64873435642435E+018,0.3603874969,0.446714325,0.5844437408,0.3603874969,0.3603874969,0.569038244252969,127.232460288
1.648734356596E+018,0.3598518372,0.4464614105,0.5837757874,0.3598518372,0.3598518372,0.569418293848371,127.404106752
1.64873435676746E+018,0.3593797302,0.446255188,0.7390159607,0.3593797302,0.3593797302,0.569753099676361,127.575570688
1.64873435693941E+018,0.3590632629,0.4461436462,0.740224762,0.3590632629,0.3590632629,0.569977449565102,127.747521024
1.64873435711129E+018,0.3586300659,0.4460489655,0.7413233185,0.3586300659,0.3586300659,0.5702844468563,127.919400192
1.648734357283E+018,0.3582072449,0.4459413147,0.7421300507,0.3582072449,0.3582072449,0.570583974361825,128.091111168
1.64873435745439E+018,0.3578726196,0.4458634949,0.7425100708,0.3578726196,0.3578726196,0.570820942199871,128.262499584
1.64873435762548E+018,0.3574160767,0.4457649231,0.7427227783,0.3574160767,0.3574160767,0.571144130776939,128.433590528
1.64873435779778E+018,0.3570632935,0.4456871033,0.7426332855,0.3570632935,0.3570632935,0.571393775536219,128.605887744
1.6487343579692E+018,0.3567195892,0.7426190186,0.4457376862,0.3567195892,0.3567195892,0.571636918623239,128.777307904
1.64873435814209E+018,0.3564550018,0.7423025513,0.4457519531,0.3564550018,0.3564550018,0.571824041084196,128.95020032
1.64873435831351E+018,0.3561865234,0.7419432831,0.445798645,0.3561865234,0.3561865234,0.572013869297174,129.121614592
1.64873435848548E+018,0.3558324432,0.7418784332,0.4458868408,0.3558324432,0.3558324432,0.572264151510603,129.293590272
1.64873435865863E+018,0.3554576111,0.7411624908,0.4458985138,0.3554576111,0.3554576111,0.572529014333454,129.46673408
1.64873435883105E+018,0.3553810883,0.7403025818,0.4460321045,0.3553810883,0.3553810883,0.572583075550957,129.639161856
1.64873435900394E+018,0.3551554108,0.7396696472,0.446234436,0.3551554108,0.3551554108,0.572742488451289,129.812044032
1.64873435917715E+018,0.3548596954,0.7392014313,0.4464367676,0.3548596954,0.3548596954,0.572951324760712,129.985261824
1.64873435931644E+018,0.354608078,0.7382740784,0.4464704895,0.354608078,0.354608078,0.573128974451152,130.124541952
1.64873435948833E+018,0.3543642426,0.7375062561,0.446690979,0.3543642426,0.3543642426,0.573301090951024,130.296432128
1.64873435966054E+018,0.3542202759,0.7364154816,0.4469010925,0.3542202759,0.3542202759,0.573402695008932,130.4686464
1.6487343598323E+018,0.354169693,0.7358175659,0.4472538757,0.354169693,0.354169693,0.573438390570873,130.640402688
1.64873436000377E+018,0.3540892792,0.7349200439,0.447596283,0.3540892792,0.3540892792,0.573495133944966,130.811880448
1.64873436017486E+018,0.3540737152,0.7339031982,0.4478206635,0.3540737152,0.3540737152,0.573506116080413,130.982964736
1.64873436034613E+018,0.3539401245,0.7330796051,0.4482395935,0.3539401245,0.3539401245,0.57360037279008,131.154241536
1.64873436051749E+018,0.3539712524,0.7322054291,0.4485832977,0.3539712524,0.3539712524,0.573578411108536,131.325601024
1.64873436068985E+018,0.3540399933,0.7312741852,1.0438686371,0.3540399933,0.3540399933,0.573529910102163,131.497952768
