time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/02/24/13:33:28.246222,2259,1645706008,235447645,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.008, -0.007999829339886641, 0.0,0.0,",
2022/02/24/13:33:28.289091,2260,1645706008,284353017,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0067, -0.006699899748366759, 0.0,0.0,",
2022/02/24/13:33:28.369280,2261,1645706008,366789579,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0047, -0.004699965392791943, 0.0,0.0,",
2022/02/24/13:33:28.410953,2262,1645706008,408035278,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0039, -0.003899980227180461, 0.0,0.0,",
2022/02/24/13:33:28.486964,2263,1645706008,484447240,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0044, -0.004399971605663121, 0.0,0.0,",
2022/02/24/13:33:28.566790,2264,1645706008,562875986,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0017, -0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:28.626837,2265,1645706008,620733022,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4407, -0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:28.670164,2266,1645706008,666264295,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9996, 0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:28.709064,2267,1645706008,706620454,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4394, 0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:28.786532,2268,1645706008,783617496,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4397, 0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:28.865881,2269,1645706008,861468076,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9966, 0.0033999868987574953, 0.0,0.0,",
2022/02/24/13:33:28.908926,2270,1645706008,904989480,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9932, 0.006799895192241133, 0.0,0.0,",
2022/02/24/13:33:28.948344,2271,1645706008,945385217,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4405, 0.006799895192241133, 0.0,0.0,",
