rospy.get_time,,x1,x2,x3,closestValue,bestX,msg.x,msg.y,msg.z,msg.range,msg.velocity,msg.bearing,msg.intensity
1646846546.08954,7.29986000061035,3.1679737091,1.2871152496,3.4068494415,1.2871152496,1.2871152496,1.16973161697388,-0.073251433670521,0,1.17202293872833,0.536357939243317,-3.58332180976868,25.8999996185303
1646846546.15811,7.36843085289001,3.1670891571,1.2872501373,3.4095381165,1.2872501373,1.2872501373,1.2165207862854,-0.07618148624897,0,1.21890377998352,0.536357939243317,-3.58332180976868,47.7999992370606
1646846546.1998,7.41012501716614,3.1656326294,1.290510788,3.407098465,1.290510788,1.290510788,1.26331007480621,-0.079111546278,0,1.265784740448,0.402268469333649,-3.58332180976868,39.7999992370605
1646846546.22587,7.43619632720947,3.1654302979,1.2850335693,2.10110672,1.2850335693,1.2850335693,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,42.0999984741211
1646846546.29223,7.50255656242371,3.1661138153,1.2891398621,2.1092752075,1.2891398621,1.2891398621,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,32.7999992370605
1646846546.32795,7.53827834129334,3.1657363892,1.2910944366,2.1080677032,1.2910944366,1.2910944366,1.31009936332703,-0.08204160630703,0,1.31266570091248,0.268178969621658,-3.58332180976868,32.7999992370605
1646846546.39134,7.60166072845459,3.1661228943,1.2877702332,3.4073176575,1.2877702332,1.2877702332,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,31
1646846546.45881,7.66913199424744,3.1659763336,2.1047512817,3.4080361938,2.1047512817,1.2877702332,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846546.49099,7.70131134986877,3.166705246,1.285640564,2.1031572723,1.285640564,1.285640564,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846546.55721,7.76753258705139,3.1669841003,2.1008317566,1.2885341644,1.2885341644,1.2885341644,1.31009936332703,-0.08204160630703,0,1.31266570091248,-0.268178969621658,-3.58332180976868,30.8999996185303
1646846546.59132,7.80164790153503,3.1671812439,1.2864485931,3.4088040161,1.2864485931,1.2864485931,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,36.5999984741211
1646846546.65906,7.86938810348511,3.1660956573,3.4082696533,1.2912928772,1.2912928772,1.2912928772,1.31009936332703,-0.08204160630703,0,1.31266570091248,-0.268178969621658,-3.58332180976868,34.2000007629395
1646846546.6918,7.90212392807007,3.1661462402,1.2901657867,3.4103850555,1.2901657867,1.2901657867,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,31.5
1646846546.76024,7.97056531906128,3.1669737244,1.14574646,1.2859700012,1.14574646,1.14574646,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,48.7000007629395
1646846546.79164,8.00196146965027,3.1646482086,1.2869194031,2.1063141632,1.2869194031,1.2869194031,1.12294232845306,-0.070321373641491,0,1.12514197826386,-0.402268469333649,-3.58332180976868,48.4000015258789
1646846546.85701,8.06733512878418,3.1651255035,1.120501709,1.288278656,1.120501709,1.120501709,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.402268469333649,-1.79078471660614,55
1646846546.89105,8.1013777256012,3.1679283142,1.1136496735,2.1081286621,1.1136496735,1.1136496735,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,56.7000007629395
1646846546.95752,8.16784596443176,3.1668154907,1.2868921661,2.1057032776,1.2868921661,1.2868921661,1.03138017654419,0,0,1.03138017654419,-0.402268469333649,0,57.2999992370606
1646846546.99071,8.20103740692139,3.1652603912,0.9878461456,1.2870296478,0.9878461456,0.9878461456,1.03138017654419,0,0,1.03138017654419,-0.402268469333649,0,57.2999992370606
1646846547.0578,8.26812410354614,3.1624614716,1.0569566345,1.285200882,1.0569566345,1.0569566345,1.03138017654419,0,0,1.03138017654419,-0.402268469333649,0,62.5
1646846547.09416,8.30448150634766,3.1638661194,1.286971283,2.1107991791,1.286971283,1.286971283,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.402268469333649,-1.79078471660614,60.7000007629395
1646846547.15769,8.36801743507385,3.1646546936,1.2857962036,1.0281140137,1.0281140137,1.0281140137,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.402268469333649,-1.79078471660614,60.9000015258789
1646846547.19364,8.40396761894226,3.164045105,1.2914731598,0.9275176239,0.9275176239,0.9275176239,0.937618315219879,0,0,0.937618315219879,-0.268178969621658,0,63
1646846547.25836,8.46868538856506,3.1652136993,1.2885860443,2.1069600677,1.2885860443,1.2885860443,1.92211759090424,0,0,1.92211759090424,-0.670447409152985,0,61.5999984741211
1646846547.29053,8.50085473060608,3.1617455292,1.2887779999,2.1005023193,1.2887779999,1.2887779999,0.937618315219879,0,0,0.937618315219879,-0.268178969621658,0,62.4000015258789
1646846547.35845,8.56877279281616,3.1644355011,1.2866146088,2.1140922546,1.2866146088,1.2866146088,0.937618315219879,0,0,0.937618315219879,-0.134089484810829,0,61.4000015258789
1646846547.39083,8.60115027427673,3.1651903534,2.1054412842,1.286085434,1.286085434,1.286085434,0.890737414360046,0,0,0.890737414360046,-0.134089484810829,0,38.2999992370605
1646846547.45704,8.66736316680908,3.1646961975,1.286931076,2.0991313934,1.286931076,1.286931076,0.890737414360046,0,0,0.890737414360046,0,0,33.0999984741211
1646846547.49071,8.70102977752686,3.1637636566,1.2879440308,2.0988538361,1.2879440308,1.2879440308,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,33.2999992370605
1646846547.55852,8.76884293556213,3.1637338257,1.2863928223,2.0981443787,1.2863928223,1.2863928223,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.134089484810829,-1.79078471660614,38.0999984741211
1646846547.5898,8.80012583732605,3.1626521301,2.1053647614,3.4069493103,2.1053647614,1.2863928223,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.134089484810829,-1.79078471660614,38.0999984741211
1646846547.65713,8.86745238304138,3.1615898895,1.288728714,2.1123905945,1.288728714,1.288728714,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.268178969621658,-1.79078471660614,62.5999984741211
1646846547.68957,8.89989256858826,3.1647117615,1.2877896881,0.9221895599,0.9221895599,0.9221895599,1.92211759090424,0,0,1.92211759090424,0.670447409152985,0,62
1646846547.75689,8.96721839904785,3.160490036,0.9325551605,1.2901683807,0.9325551605,0.9325551605,1.96803677082062,-0.061531201004982,0,1.96899843215942,0.804536938667297,-1.79078471660614,28.2999992370605
1646846547.79068,9.00100111961365,3.1612215424,1.2850906372,2.100213089,1.2850906372,1.2850906372,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.402268469333649,-1.79078471660614,28.8999996185303
1646846547.8571,9.06742334365845,3.1626339722,1.2876664734,2.1078926086,1.2876664734,1.2876664734,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.402268469333649,-1.79078471660614,23.3999996185303
1646846547.89004,9.10036373138428,3.1633123016,1.0613858795,1.2894264984,1.0613858795,1.0613858795,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.402268469333649,-1.79078471660614,23.3999996185303
1646846547.96243,9.17275285720825,3.1622111511,0.9935218048,1.2879167938,0.9935218048,0.9935218048,2.0158793926239,0,0,2.0158793926239,0.804536938667297,0,24.7000007629395
1646846548.01457,9.22489666938782,3.1629711914,1.2870257568,2.1078108978,1.2870257568,1.2870257568,2.38975882530212,-0.074716456234455,0,2.39092636108398,0.670447409152985,-1.79078471660614,37.9000015258789
1646846548.02895,9.23927044868469,3.16712677,1.1093734741,1.2849648285,1.1093734741,1.1093734741,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,24
1646846548.09093,9.30125665664673,3.1659088898,1.285630188,3.4090724945,1.285630188,1.285630188,1.2165207862854,-0.07618148624897,0,1.21890377998352,0.536357939243317,-3.58332180976868,51
1646846548.15769,9.36800861358643,3.168460083,3.4064214325,2.1040560913,2.1040560913,1.285630188,1.2183084487915,-0.038090743124485,0,1.21890377998352,0.402268469333649,-1.79078471660614,46.5
1646846548.18934,9.39966225624085,3.1657817841,3.4076263428,2.1065333557,2.1065333557,1.285630188,1.2183084487915,-0.038090743124485,0,1.21890377998352,0.402268469333649,-1.79078471660614,46.5
1646846548.2582,9.46852827072144,3.167128067,1.2878104401,3.4088922119,1.2878104401,1.2878104401,1.26331007480621,-0.079111546278,0,1.265784740448,0.402268469333649,-3.58332180976868,41.4000015258789
1646846548.28989,9.50021576881409,3.1663771057,3.4083435822,1.2839155579,1.2839155579,1.2839155579,0.880060434341431,-0.909782767295837,0,1.265784740448,0,-45.9513702392578,30.8999996185303
1646846548.35705,9.56737089157105,3.1665132904,3.407964859,1.283396759,1.283396759,1.283396759,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846548.39007,9.60039067268372,3.1664484406,1.283840332,3.4081036377,1.283840332,1.283840332,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846548.45773,9.66805362701416,3.1664925385,3.4084512329,1.288287735,1.288287735,1.288287735,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.7999992370605
1646846548.48981,9.7001371383667,3.1669996643,3.4083215332,1.2902578735,1.2902578735,1.2902578735,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.7999992370605
1646846548.52796,9.73827862739563,3.1675145721,3.4090011597,1.2845601654,1.2845601654,1.2845601654,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846548.5903,9.80062651634216,3.1681085968,1.070473938,3.4091062164,1.070473938,1.070473938,0.880060434341431,-0.909782767295837,0,1.265784740448,0,-45.9513702392578,23.2000007629395
1646846548.62495,9.83527517318726,3.1665483093,1.0680641174,1.2902098846,1.0680641174,1.0680641174,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23.6000003814697
1646846548.69057,9.90089559555054,3.167562561,3.4067288208,1.0632431793,1.0632431793,1.0632431793,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,30.7999992370605
1646846548.75909,9.96941184997559,3.1671734619,1.0629928589,1.2877481842,1.0629928589,1.0629928589,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,48.0999984741211
1646846548.78938,9.99970722198486,3.1668505096,1.2871852875,2.1026410675,1.2871852875,1.2871852875,1.12514197826386,0,0,1.12514197826386,-0.268178969621658,0,49.7000007629395
1646846548.8576,10.0679280757904,3.1650982666,1.11651474,1.2866976166,1.11651474,1.11651474,1.07826101779938,0,0,1.07826101779938,-0.268178969621658,0,50.5
1646846548.89035,10.1006734371185,3.1664769745,1.1073307037,1.2892397308,1.1073307037,1.1073307037,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.402268469333649,-1.79078471660614,56.4000015258789
1646846548.95659,10.1669127941132,3.1642137146,1.286058197,2.1053919983,1.286058197,1.286058197,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.402268469333649,-1.79078471660614,56.2999992370605
1646846548.99038,10.2007081508636,3.1664536285,0.993865509,1.2861943817,0.993865509,0.993865509,1.03138017654419,0,0,1.03138017654419,-0.402268469333649,0,58.5999984741211
1646846549.05686,10.2671837806702,3.1645989227,0.9782743073,1.2850608063,0.9782743073,0.9782743073,0.984499216079712,0,0,0.984499216079712,-0.402268469333649,0,58.4000015258789
1646846549.09063,10.3009538650513,3.1636884308,1.2903707123,2.1067460632,1.2903707123,1.2903707123,0.984499216079712,0,0,0.984499216079712,-0.402268469333649,0,58.4000015258789
1646846549.15827,10.3685936927795,3.1640139771,1.0338169098,1.2858805084,1.0338169098,1.0338169098,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,60.5
1646846549.19028,10.4006049633026,3.1637753296,1.0221154022,2.1023946381,1.0221154022,1.0221154022,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.268178969621658,-1.79078471660614,58.2999992370606
1646846549.22642,10.4367456436157,3.163583374,1.2890607452,0.9247705841,0.9247705841,0.9247705841,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,60.7000007629395
1646846549.29043,10.5007512569427,3.1626352692,1.2880309296,2.1009381104,1.2880309296,1.2880309296,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.134089484810829,-1.79078471660614,62.2000007629395
1646846549.35646,10.5667855739594,3.1632669067,1.2880983734,2.1076799011,1.2880983734,1.2880983734,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.134089484810829,-1.79078471660614,37.2999992370605
1646846549.38946,10.5997853279114,3.1639698792,2.1105838776,3.4058053589,2.1105838776,1.2880983734,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.134089484810829,-1.79078471660614,37.2999992370605
1646846549.45876,10.6690835952759,3.1636884308,2.105512619,1.2871204376,1.2871204376,1.2871204376,0.937618315219879,0,0,0.937618315219879,0,0,36.7999992370605
1646846549.48965,10.69997382164,3.1627883148,2.102414093,1.2866729736,1.2866729736,1.2866729736,0.93716037273407,-0.029300572350621,0,0.937618315219879,0,-1.79078471660614,31.5
1646846549.5565,10.7668261528015,3.1625989532,2.1017954254,1.2860906219,1.2860906219,1.2860906219,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.134089484810829,-1.79078471660614,36.5999984741211
1646846549.59013,10.8004565238953,3.1656131744,1.2874680328,2.1085942841,1.2874680328,1.2874680328,1.87523663043976,0,0,1.87523663043976,0.402268469333649,0,37.5
1646846549.65865,10.8689782619476,3.1646131897,1.288266983,0.9236720276,0.9236720276,0.9236720276,0.937618315219879,0,0,0.937618315219879,0.268178969621658,0,23.2999992370605
1646846549.6898,10.9001247882843,3.1646663666,1.2882462311,2.09977211,1.2882462311,1.2882462311,1.92117881774902,-0.060066174715757,0,1.92211759090424,0.536357939243317,-1.79078471660614,62.2000007629395
1646846549.75825,10.9685702323914,3.16047966,1.0255239105,1.2857430267,1.0255239105,1.0255239105,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.268178969621658,-1.79078471660614,60
1646846549.78951,10.9998297691345,3.1614809418,2.1025580597,1.2843617249,1.2843617249,1.2843617249,1.12459242343903,-0.035160686820746,0,1.12514197826386,0.402268469333649,-1.79078471660614,28.7000007629395
1646846549.86778,11.0781047344208,3.1646443176,1.0541888428,3.4061438751,1.0541888428,1.0541888428,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.402268469333649,-1.79078471660614,27.3999996185303
1646846549.89359,11.1039135456085,3.1644030762,0.9787567902,1.2893720245,0.9787567902,0.9787567902,1.96803677082062,-0.061531201004982,0,1.96899843215942,0.670447409152985,-1.79078471660614,58.5
1646846549.96209,11.1724107265472,3.1611307526,0.9941287994,1.2876586914,0.9941287994,0.9941287994,2.01489472389221,-0.062996231019497,0,2.0158793926239,0.670447409152985,-1.79078471660614,24
1646846549.99013,11.2004568576813,3.1645236969,1.0061026764,1.2881450653,1.0061026764,1.0061026764,2.01489472389221,-0.062996231019497,0,2.0158793926239,0.670447409152985,-1.79078471660614,26.2999992370605
1646846550.05744,11.2677617073059,3.1647908783,1.0164864349,1.2901048279,1.0164864349,1.0164864349,1.07773435115814,-0.033695656806231,0,1.07826089859009,0.268178969621658,-1.79078471660614,33.2000007629395
1646846550.09008,11.3004076480865,3.1679153442,1.1182215881,3.409318924,1.1182215881,1.1182215881,1.07773435115814,-0.033695656806231,0,1.07826089859009,0.268178969621658,-1.79078471660614,54.7000007629395
1646846550.15693,11.3672494888306,3.1650839996,1.2896495819,2.101089859,1.2896495819,1.2896495819,1.2183084487915,-0.038090743124485,0,1.21890377998352,0.402268469333649,-1.79078471660614,45
1646846550.19024,11.4005646705627,3.165365448,1.288278656,3.4081983185,1.288278656,1.288278656,1.12459242343903,-0.035160686820746,0,1.12514197826386,0.268178969621658,-1.79078471660614,45.4000015258789
1646846550.25674,11.4670600891113,3.1645911407,1.2886210632,3.4059882355,1.2886210632,1.2886210632,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23
1646846550.28999,11.5003147125244,3.1645223999,2.0998616028,1.2896846008,1.2896846008,1.2896846008,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23
1646846550.35891,11.5692315101624,3.1659114838,1.2897740936,3.4094032288,1.2897740936,1.2897740936,0.880060434341431,-0.909782767295837,0,1.265784740448,0,-45.9513702392578,23.2999992370605
1646846550.38962,11.5999481678009,3.1665768433,1.291806488,3.4099790955,1.291806488,1.291806488,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846550.45676,11.6670873165131,3.1676702118,2.1003842926,1.2846483612,1.2846483612,1.2846483612,0.880060434341431,-0.909782767295837,0,1.265784740448,0,-45.9513702392578,30.8999996185303
1646846550.4903,11.7006230354309,3.1663861847,2.0993907928,1.2832566833,1.2832566833,1.2832566833,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23.5
1646846550.5567,11.7670238018036,3.1656754303,2.1020366669,1.2917390442,1.2917390442,1.2917390442,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23.5
1646846550.58958,11.7998991012573,3.165816803,1.2859207153,3.4069285583,1.2859207153,1.2859207153,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23.5
1646846550.65809,11.8684146404266,3.1665093994,1.2898765564,2.1057668304,1.2898765564,1.2898765564,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.7000007629395
1646846550.69003,11.9003570079803,3.1660826874,2.1065437317,1.2847871399,1.2847871399,1.2847871399,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,30.8999996185303
1646846550.7567,11.9670231342316,3.165353775,2.0998006439,3.4068286896,2.0998006439,1.2847871399,1.2165207862854,-0.07618148624897,0,1.21890377998352,-0.402268469333649,-3.58332180976868,49.0999984741211
1646846550.78979,12.0001091957092,3.1673874664,1.2852553558,3.4041970825,1.2852553558,1.2852553558,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,41.5999984741211
1646846550.85965,12.0699717998505,3.1643408203,1.2842294312,1.1168234253,1.1168234253,1.1168234253,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,52.2000007629395
1646846550.89139,12.1017091274261,3.1674341583,1.0139663696,1.2900010681,1.0139663696,1.0139663696,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,52.7999992370606
1646846550.95692,12.1672394275665,3.1674250793,1.2888195038,2.1057694244,1.2888195038,1.2888195038,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,53.5999984741211
1646846550.9901,12.2004263401032,3.1674406433,1.2870906067,0.9941767883,0.9941767883,0.9941767883,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.268178969621658,-1.79078471660614,56.5
1646846551.05701,12.2673316001892,3.1639672852,0.9820926666,1.2851347351,0.9820926666,0.9820926666,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.268178969621658,-1.79078471660614,56.5
1646846551.09016,12.3004837036133,3.1649815369,1.0528801727,1.286049118,1.0528801727,1.0528801727,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,57
1646846551.15672,12.3670454025269,3.1625704193,1.2879582977,2.1056565857,1.2879582977,1.2879582977,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,59.2000007629395
1646846551.18979,12.4001088142395,3.1615457916,1.0281360626,2.1074736786,1.0281360626,1.0281360626,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,59
1646846551.25635,12.4666721820831,3.1602150726,1.0225576782,2.1048537445,1.0225576782,1.0225576782,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,61.0999984741211
1646846551.28967,12.4999904632568,3.1599271393,1.2888597107,2.1047979736,1.2888597107,1.2888597107,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.134089484810829,-1.79078471660614,34.0999984741211
1646846551.35655,12.5668776035309,3.1636754608,1.2903810883,0.921259613,0.921259613,0.921259613,0.93716037273407,-0.029300572350621,0,0.937618315219879,-0.134089484810829,-1.79078471660614,37.2000007629395
1646846551.39023,12.6005551815033,3.1614796448,1.2876184845,2.101092453,1.2876184845,1.2876184845,0.93716037273407,-0.029300572350621,0,0.937618315219879,0,-1.79078471660614,37
1646846551.45645,12.6667685508728,3.1633927155,1.2868701172,2.1060054779,1.2868701172,1.2868701172,0.93716037273407,-0.029300572350621,0,0.937618315219879,0,-1.79078471660614,31.6000003814697
1646846551.48948,12.6997990608215,3.1659529877,1.286526413,2.1044387054,1.286526413,1.286526413,0.93716037273407,-0.029300572350621,0,0.937618315219879,0,-1.79078471660614,31.6000003814697
1646846551.55846,12.7687804698944,3.1650852966,1.2885471344,0.9219586945,0.9219586945,0.9219586945,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.134089484810829,-1.79078471660614,30.6000003814697
1646846551.59011,12.8004374504089,3.1639102173,1.288742981,0.9246136475,0.9246136475,0.9246136475,0.93716037273407,-0.029300572350621,0,0.937618315219879,0.134089484810829,-1.79078471660614,37
1646846551.65926,12.8695833683014,3.1621424103,1.285189209,2.1021430206,1.285189209,1.285189209,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,36.7000007629395
1646846551.69045,12.9007699489594,3.1622396851,1.2846781921,2.1061014557,1.2846781921,1.2846781921,0.984018385410309,-0.030765600502491,0,0.984499216079712,0.268178969621658,-1.79078471660614,35.2000007629395
1646846551.75692,12.9672386646271,3.1611904144,1.2837339783,2.1018991852,1.2837339783,1.2837339783,0.984499216079712,0,0,0.984499216079712,0.268178969621658,0,59
1646846551.78984,13.0001590251923,3.1635133362,1.2886833191,2.1062765503,1.2886833191,1.2886833191,0.984499216079712,0,0,0.984499216079712,0.268178969621658,0,59
1646846551.85778,13.0681002140045,3.1628181458,1.0571070862,1.2858973694,1.0571070862,1.0571070862,1.96803677082062,-0.061531201004982,0,1.96899843215942,0.670447409152985,-1.79078471660614,23.7999992370605
1646846551.88952,13.0998458862305,0.9873779297,3.1664523315,1.2849881744,0.9873779297,0.9873779297,1.96803677082062,-0.061531201004982,0,1.96899843215942,0.670447409152985,-1.79078471660614,24.6000003814697
1646846551.95721,13.1675374507904,3.1604303741,0.9928655243,1.2884057617,0.9928655243,0.9928655243,2.0158793926239,0,0,2.0158793926239,0.670447409152985,0,31.7000007629395
1646846551.99113,13.2014491558075,3.1668271637,1.011604538,1.2855627441,1.011604538,1.011604538,2.0617527961731,-0.064461261034012,0,2.0627601146698,0.536357939243317,-1.79078471660614,31.6000003814697
1646846552.05772,13.2680435180664,3.1652072144,1.0170571136,1.2859531403,1.0170571136,1.0170571136,2.10964131355286,0,0,2.10964131355286,0.536357939243317,0,54.5
1646846552.0906,13.3009207248688,3.1663459778,1.1094746399,1.2884732056,1.1094746399,1.1094746399,2.10964131355286,0,0,2.10964131355286,0.536357939243317,0,54.5
1646846552.15767,13.3679885864258,3.165382309,1.1230645752,1.2862449646,1.1230645752,1.1230645752,1.07773435115814,-0.033695656806231,0,1.07826089859009,0.268178969621658,-1.79078471660614,48.5999984741211
1646846552.18952,13.3998432159424,3.1640710449,1.2863629913,3.4089946747,1.2863629913,1.2863629913,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,49
1646846552.25665,13.46697306633,3.1655794525,2.1026838684,3.4072151947,2.1026838684,1.2863629913,0.880060434341431,-0.909782767295837,0,1.265784740448,0,-45.9513702392578,30.7999992370605
1646846552.29013,13.5004506111145,3.1667208099,3.40710495,1.2858675385,1.2858675385,1.2858675385,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,23.2000007629395
1646846552.35716,13.5674846172333,3.1668064117,1.2886236572,3.4067314148,1.2886236572,1.2886236572,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.38973,13.6000506877899,3.1660048676,1.2889284515,3.4064940643,1.2889284515,1.2889284515,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.45917,13.6694948673248,3.1661384583,1.2860387421,2.1028965759,1.2860387421,1.2860387421,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.49016,13.7004857063293,3.1660282135,1.2883162689,2.1038784027,1.2883162689,1.2883162689,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.5569,13.7672255039215,3.1670217133,3.4067742157,2.1045671082,2.1045671082,1.2883162689,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.58984,13.8001646995544,3.1674613953,1.2870452118,3.4072605896,1.2870452118,1.2870452118,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.65692,13.8672454357147,3.1666650391,1.2852268219,3.4082566833,1.2852268219,1.2852268219,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.68983,13.9001564979553,3.1656793213,1.2871982574,2.100226059,1.2871982574,1.2871982574,0.039637077599764,0.084971658885479,0,0.093761831521988,0,64.9921646118164,30.8999996185303
1646846552.75864,13.9689645767212,3.1645898438,1.1208765411,1.2870996857,1.1208765411,1.1208765411,1.12459242343903,-0.035160686820746,0,1.12514197826386,-0.268178969621658,-1.79078471660614,30.8999996185303
1646846552.79065,14.0009696483612,3.1672629547,1.1117962646,1.2901268768,1.1117962646,1.1117962646,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,50.7000007629395
1646846552.85682,14.0671415328979,3.1639322662,1.1108883667,1.2873603821,1.1108883667,1.1108883667,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,52.9000015258789
1646846552.8896,14.0999267101288,3.1696403503,1.0157653046,1.2874926758,1.0157653046,1.0157653046,1.07773435115814,-0.033695656806231,0,1.07826089859009,-0.268178969621658,-1.79078471660614,52.5
1646846552.96001,14.1703307628632,3.1659854126,1.2882112122,2.1073271179,1.2882112122,1.2882112122,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.268178969621658,-1.79078471660614,55.2000007629395
1646846552.99086,14.201188325882,3.1625315094,2.1035736084,0.9870627594,0.9870627594,0.9870627594,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.268178969621658,-1.79078471660614,55.9000015258789
1646846553.05717,14.2674920558929,3.1638855743,0.982796936,1.285627594,0.982796936,0.982796936,1.03087639808655,-0.032230630517006,0,1.0313800573349,-0.268178969621658,-1.79078471660614,58
1646846553.08996,14.3002800941467,3.1637753296,1.0591822815,1.2856483459,1.0591822815,1.0591822815,0.984499216079712,0,0,0.984499216079712,-0.268178969621658,0,56.4000015258789
1646846553.15686,14.3671789169312,3.1637844086,1.2883901978,2.1037149811,1.2883901978,1.2883901978,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.268178969621658,-1.79078471660614,60.5999984741211
1646846553.18965,14.3999729156494,3.1624225616,1.0327754211,1.2882202911,1.0327754211,1.0327754211,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.134089484810829,-1.79078471660614,60.5
1646846553.26085,14.4711771011353,3.1604550171,1.0269039154,1.2871165466,1.0269039154,1.0269039154,0.984018385410309,-0.030765600502491,0,0.984499216079712,-0.134089484810829,-1.79078471660614,60.5
